,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log,region_name,source,is_enhancer,num_sgRNA,num_cells
chr6:21593726-21594227,65.44580078125,0.0,62.8345947265625,0.0,60.72900390625,0.0,66.6763916015625,0.0,61.7215576171875,0.0,61.8687744140625,0.0,61.444580078125,0.0,61.7608642578125,0.0,64.3802490234375,0.0,63.3463134765625,0.0,59.6483154296875,0.0,64.5810546875,0.0,62.5028076171875,0.0,67.7935791015625,0.0,59.9742431640625,0.0,59.1759033203125,0.0,61.513916015625,0.0,70.3406982421875,0.0,67.2557373046875,0.0,66.3197021484375,0.0,0.0,0.0,63.465704345703124,3.036643975061313,5.0,1.802539104236575,SOX4_P1,TFPerturbSeq,False,5,6794
chr1:229625966-229626136,23.9881591796875,0.0,23.0860595703125,0.0,19.8187255859375,0.0,23.484375,0.0,22.7496337890625,0.0,23.7210693359375,0.0,21.8572998046875,0.0,21.80126953125,0.0,23.2327880859375,0.0,25.277099609375,0.0,21.4908447265625,0.0,23.6292724609375,0.0,23.599609375,0.0,22.7740478515625,0.0,20.476318359375,0.0,20.56640625,0.0,20.821044921875,0.0,25.47119140625,0.0,25.044189453125,0.0,23.222412109375,0.0,0.0,0.0,22.8055908203125,1.6158114234569971,5.0,1.3580413279112158,TAF5L_P1P2,TFPerturbSeq,False,6,2092
chr7:35253814-35254121,335.010498046875,0.0,331.02734375,0.0,330.0831298828125,0.0,352.8907470703125,0.0,333.2083740234375,0.0,325.242919921875,0.0,329.635498046875,0.0,333.2449951171875,0.0,345.2105712890625,0.0,328.1729736328125,0.0,323.2591552734375,0.0,343.4141845703125,0.0,323.506591796875,0.0,352.5496826171875,0.0,324.6444091796875,0.0,324.451416015625,0.0,334.87841796875,0.0,352.9932861328125,0.0,341.3258056640625,0.0,337.8687744140625,0.0,0.0,0.0,335.1309387207031,9.947471488739396,5.0,2.5252145230171315,TBX20_P1P2,"TimeDep,TFPerturbSeq",False,5,630
chr17:61399846-61400301,12.6103515625,0.0,14.5936279296875,0.0,11.8199462890625,0.0,9.85693359375,0.0,13.2572021484375,0.0,13.7296142578125,0.0,12.7685546875,0.0,13.0010986328125,0.0,11.50439453125,0.0,16.41259765625,0.0,14.5052490234375,0.0,13.252197265625,0.0,17.3555908203125,0.0,9.99267578125,0.0,13.448974609375,0.0,12.587158203125,0.0,12.4925537109375,0.0,10.544921875,0.0,11.4229736328125,0.0,10.0111083984375,0.0,0.0,0.0,12.75838623046875,1.9967341997552825,5.0,1.105795745268773,TBX2_P1P2,"TimeDep,TFPerturbSeq",False,5,1338
chr12:114405669-114406173,22.54931640625,0.0,20.531982421875,0.0,22.6263427734375,0.0,24.98193359375,0.0,20.7457275390625,0.0,20.76953125,0.0,21.0068359375,0.0,22.25244140625,0.0,22.3602294921875,0.0,20.761962890625,0.0,19.015625,0.0,21.7149658203125,0.0,22.287109375,0.0,25.602294921875,0.0,22.4554443359375,0.0,20.22412109375,0.0,21.7000732421875,0.0,24.1527099609375,0.0,24.7509765625,0.0,24.265625,0.0,0.0,0.0,22.237762451171875,1.7658040155714647,5.0,1.3470910866871746,TBX5_P2,"TimeDep,TFPerturbSeq",False,5,1544
chr5:134114699-134115518,24.309326171875,0.0,25.8521728515625,0.0,20.1048583984375,0.0,22.371826171875,0.0,23.50830078125,0.0,24.8289794921875,0.0,23.9283447265625,0.0,23.11865234375,0.0,24.332275390625,0.0,28.172607421875,0.0,23.953857421875,0.0,25.6981201171875,0.0,27.8653564453125,0.0,22.108642578125,0.0,22.6812744140625,0.0,22.497314453125,0.0,20.7076416015625,0.0,25.534423828125,0.0,22.962646484375,0.0,21.1396484375,0.0,0.0,0.0,23.7838134765625,2.1459798995098436,5.0,1.376281490276208,TCF7_P1P2,TFPerturbSeq,False,6,745
chr20:56629301-56629748,6.8746337890625,0.0,5.9141845703125,0.0,7.9642333984375,0.0,9.5894775390625,0.0,6.5989990234375,0.0,5.1348876953125,0.0,5.941650390625,0.0,7.4150390625,0.0,7.6595458984375,0.0,5.1334228515625,0.0,5.7828369140625,0.0,6.7755126953125,0.0,5.9814453125,0.0,9.4915771484375,0.0,7.1971435546875,0.0,6.038818359375,0.0,7.427734375,0.0,8.2904052734375,0.0,8.0606689453125,0.0,8.7615966796875,0.0,0.0,0.0,7.101690673828125,1.323677503452701,5.0,0.8513617519454355,TFAP2C_P1P2,TFPerturbSeq,False,5,2465
chr16:4272475-4272873,38.9217529296875,0.0,41.3494873046875,0.0,40.9862060546875,0.0,32.8282470703125,0.0,39.740478515625,0.0,42.953125,0.0,40.3167724609375,0.0,40.75048828125,0.0,35.71044921875,0.0,44.917236328125,0.0,43.5205078125,0.0,38.93994140625,0.0,47.77392578125,0.0,33.4163818359375,0.0,43.6776123046875,0.0,41.70947265625,0.0,39.85595703125,0.0,33.3587646484375,0.0,36.138671875,0.0,34.65283203125,0.0,0.0,0.0,39.57591552734375,4.1371001270506405,5.0,1.5974309703789762,TFAP4_P1P2,TFPerturbSeq,False,5,536
chr16:3024049-3024277,41.19775390625,0.0,45.2967529296875,0.0,42.6622314453125,0.0,35.20458984375,0.0,43.70849609375,0.0,45.5648193359375,0.0,42.6383056640625,0.0,43.3389892578125,0.0,38.38427734375,0.0,48.268798828125,0.0,46.4105224609375,0.0,41.6553955078125,0.0,51.3460693359375,0.0,36.035400390625,0.0,44.618896484375,0.0,43.031005859375,0.0,43.0377197265625,0.0,35.4156494140625,0.0,39.511474609375,0.0,37.741455078125,0.0,0.0,0.0,42.25343017578125,4.2687315624122855,5.0,1.6258619711778812,THOC6_P1P2,CHDgene.au,False,6,385
chr3:52453793-52454018,17.903076171875,0.0,18.955322265625,0.0,17.6488037109375,0.0,13.9532470703125,0.0,18.011962890625,0.0,20.205810546875,0.0,18.3072509765625,0.0,17.9267578125,0.0,15.5384521484375,0.0,21.378662109375,0.0,20.5440673828125,0.0,17.1151123046875,0.0,22.7205810546875,0.0,14.0721435546875,0.0,18.9189453125,0.0,18.596923828125,0.0,18.4554443359375,0.0,13.6387939453125,0.001,16.5142822265625,0.0,15.7183837890625,0.0,5e-05,0.00022360679774997898,17.806201171875,2.4270321121164913,4.221848749616356,1.2505712756638288,TNNC1_P1P2,OpenTargets,False,5,594
chr1:201377394-201377674,6.604248046875,0.0,7.4752197265625,0.0,6.96875,0.0,4.2169189453125,0.001,6.5477294921875,0.0,7.7779541015625,0.0,6.9117431640625,0.001,6.96142578125,0.0,5.6785888671875,0.0,9.05419921875,0.0,8.40380859375,0.0,6.356201171875,0.0,10.2559814453125,0.0,4.5308837890625,0.005,8.086669921875,0.0,7.279296875,0.0,6.979248046875,0.0,4.392333984375,0.002,5.169677734375,0.0,5.0302734375,0.005,0.0007000000000000001,0.0015593520921743176,6.7340576171875,1.5873112347346212,3.1487416512809245,0.8282768279296381,TNNT2_P1P2,TimeDep,False,5,1606
chr2:178807377-178807450,13.2105712890625,0.0,14.316650390625,0.0,13.09033203125,0.0,11.4788818359375,0.0,13.982666015625,0.0,15.04541015625,0.0,13.090576171875,0.0,13.37158203125,0.0,11.641845703125,0.0,16.4390869140625,0.0,16.098876953125,0.0,13.14697265625,0.0,17.20458984375,0.0,10.5648193359375,0.0,13.4608154296875,0.0,13.3873291015625,0.0,14.2637939453125,0.0,10.42626953125,0.0,13.316650390625,0.0,12.4237060546875,0.0,0.0,0.0,13.4980712890625,1.782299276726414,5.0,1.1302717175055261,TTN_P1,OpenTargets,False,5,986
chr15:43105842-43106099,25.4412841796875,0.0,27.0771484375,0.0,23.05078125,0.0,23.069580078125,0.0,24.5274658203125,0.0,26.6829833984375,0.0,26.6221923828125,0.0,24.54638671875,0.0,25.966552734375,0.0,28.54248046875,0.0,26.6488037109375,0.0,26.6038818359375,0.0,30.5391845703125,0.0,23.2943115234375,0.0,24.189208984375,0.0,24.5546875,0.0,24.8460693359375,0.0,22.873779296875,0.0,23.750732421875,0.0,21.5926513671875,0.0,0.0,0.0,25.22100830078125,2.1507472846612314,5.0,1.4017624450725892,UBR1_P1P2,CHDgene.au,False,5,413
chr8:80486173-80486292,22.027099609375,0.0,22.9921875,0.0,25.416259765625,0.0,19.3966064453125,0.0,23.0787353515625,0.0,24.8297119140625,0.0,22.6253662109375,0.0,24.876953125,0.0,19.582763671875,0.0,25.75,0.0,23.9827880859375,0.0,21.5281982421875,0.0,29.263427734375,0.0,19.8267822265625,0.0,27.0030517578125,0.0,24.0279541015625,0.0,23.213134765625,0.0,18.505126953125,0.0,21.961181640625,0.0,19.8668212890625,0.0,0.0,0.0,22.98770751953125,2.7785074511592827,5.0,1.3614956628195112,ZBTB10_P1P2,TFPerturbSeq,False,5,1386
chr6:31901544-31902077,18.6583251953125,0.0,18.022216796875,0.0,17.8167724609375,0.0,22.40478515625,0.0,17.848876953125,0.0,15.4556884765625,0.0,16.37841796875,0.0,18.471923828125,0.0,19.572509765625,0.0,16.8597412109375,0.0,16.3614501953125,0.0,19.444580078125,0.0,18.217041015625,0.0,22.1177978515625,0.0,16.802490234375,0.0,15.78515625,0.0,18.1529541015625,0.0,21.0457763671875,0.0,20.819580078125,0.0,20.12744140625,0.0,0.0,0.0,18.51817626953125,2.0197942438446814,5.0,1.267598213713144,ZBTB12_P1P2,TFPerturbSeq,False,5,1654
chr2:186486254-186486693,13.205078125,0.0,11.9180908203125,0.0,13.9935302734375,0.0,16.2816162109375,0.0,13.0111083984375,0.0,11.684814453125,0.0,11.6650390625,0.0,13.7364501953125,0.0,12.9429931640625,0.0,11.3828125,0.0,10.8511962890625,0.0,12.724853515625,0.0,12.3087158203125,0.0,15.7520751953125,0.0,12.8592529296875,0.0,11.6982421875,0.0,12.633056640625,0.0,15.1201171875,0.0,15.437744140625,0.0,15.6387939453125,0.0,0.0,0.0,13.242279052734375,1.6296945532164753,5.0,1.1219627354699149,ZC3H15_P1P2,TFPerturbSeq,False,5,2441
chr8:143541215-143541439,2309.88671875,0.0,2310.28515625,0.0,2299.447021484375,0.0,2303.71044921875,0.0,2296.14111328125,0.0,2298.9716796875,0.0,2324.468505859375,0.0,2301.675537109375,0.0,2305.70458984375,0.0,2299.60107421875,0.0,2294.028564453125,0.0,2291.23681640625,0.0,2286.499267578125,0.0,2312.95849609375,0.0,2301.3681640625,0.0,2296.96826171875,0.0,2297.805908203125,0.0,2302.912109375,0.0,2296.41162109375,0.0,2279.396240234375,0.0,0.0,0.0,2300.4738647460936,9.699896865885764,5.0,3.361817303690348,ZC3H3_P1P2,TFPerturbSeq,False,3,220
chr8:105318480-105318968,16.1937255859375,0.0,14.31982421875,0.0,16.53173828125,0.0,18.220947265625,0.0,15.1982421875,0.0,14.0439453125,0.0,14.52099609375,0.0,15.8822021484375,0.0,15.7476806640625,0.0,14.6224365234375,0.0,14.3546142578125,0.0,14.6573486328125,0.0,14.8389892578125,0.0,17.54248046875,0.0,15.23193359375,0.0,14.738525390625,0.0,15.64697265625,0.0,17.219970703125,0.0,17.4278564453125,0.0,17.887451171875,0.0,0.0,0.0,15.74139404296875,1.3179453354674922,5.0,1.197043190434744,ZFPM2_P1P2,TFPerturbSeq,False,4,1663
chr13:99970915-99971152,16.91162109375,0.0,18.3697509765625,0.0,18.353515625,0.0,13.143798828125,0.0,16.781005859375,0.0,19.26806640625,0.0,18.105224609375,0.0,18.21337890625,0.0,15.1151123046875,0.0,21.10888671875,0.0,19.640625,0.0,16.266845703125,0.0,23.669677734375,0.0,13.8924560546875,0.0,20.1226806640625,0.0,18.3865966796875,0.0,17.82568359375,0.0,12.7874755859375,0.0,16.015869140625,0.0,14.48388671875,0.0,0.0,0.0,17.42310791015625,2.7374560371690397,5.0,1.2411256264374786,ZIC5_P1P2,TFPerturbSeq,False,5,993
chr19:12140149-12140383,38.1324462890625,0.0,40.1895751953125,0.0,37.4820556640625,0.0,33.0142822265625,0.0,38.5487060546875,0.0,40.800537109375,0.0,39.0823974609375,0.0,39.6568603515625,0.0,35.5640869140625,0.0,44.0057373046875,0.0,41.476806640625,0.0,37.5169677734375,0.0,46.0673828125,0.0,32.896240234375,0.0,40.53466796875,0.0,39.074951171875,0.0,37.73974609375,0.0,33.7493896484375,0.0,36.30908203125,0.0,33.8985595703125,0.0,0.0,0.0,38.28702392578125,3.488343130216977,5.0,1.5830516096790335,ZNF20_P2,TFPerturbSeq,False,6,2992
chr12:6689064-6689469,36.20654296875,0.0,34.8489990234375,0.0,32.9571533203125,0.0,38.9508056640625,0.0,33.3408203125,0.0,33.731201171875,0.0,35.350830078125,0.0,33.4788818359375,0.0,36.9879150390625,0.0,33.571044921875,0.0,32.2088623046875,0.0,36.2239990234375,0.0,32.7872314453125,0.0,39.418212890625,0.0,33.10791015625,0.0,32.8265380859375,0.0,33.96142578125,0.0,41.8656005859375,0.0,38.2423095703125,0.0,38.6845703125,0.0,0.0,0.0,35.43754272460937,2.7581300156760173,5.0,1.549463599836302,ZNF384_P1P2,TFPerturbSeq,False,5,998
chr7:149126112-149126304,37.9212646484375,0.0,40.3006591796875,0.0,36.000732421875,0.0,31.891357421875,0.0,37.646484375,0.0,40.4342041015625,0.0,37.803955078125,0.0,36.81201171875,0.0,34.3023681640625,0.0,42.9693603515625,0.0,41.07373046875,0.0,37.174560546875,0.0,44.18310546875,0.0,32.4163818359375,0.0,37.2486572265625,0.0,37.6639404296875,0.0,38.5718994140625,0.0,32.1268310546875,0.0,36.0269775390625,0.0,34.6710205078125,0.0,0.0,0.0,37.36197509765625,3.358788224292255,5.0,1.5724298266410406,ZNF425_P1P2,TFPerturbSeq,False,5,667
chr1:23368188-23368316,29.668701171875,0.0,31.615966796875,0.0,29.7822265625,0.0,24.351806640625,0.0,29.7225341796875,0.0,32.720947265625,0.0,30.806396484375,0.0,30.9423828125,0.0,27.3326416015625,0.0,35.8897705078125,0.0,33.6588134765625,0.0,29.6243896484375,0.0,38.4549560546875,0.0,25.259521484375,0.0,32.9656982421875,0.0,31.18994140625,0.0,30.2894287109375,0.0,24.9627685546875,0.0,28.1773681640625,0.0,25.58935546875,0.0,0.0,0.0,30.15028076171875,3.6344334259296733,5.0,1.4792913606784075,ZNF436_P1,TFPerturbSeq,False,5,814
chr19:57280484-57280693,18.8011474609375,0.0,19.2503662109375,0.0,15.9112548828125,0.0,22.6048583984375,0.0,18.8280029296875,0.0,16.683349609375,0.0,17.6402587890625,0.0,16.4910888671875,0.0,21.087158203125,0.0,17.6771240234375,0.0,17.92822265625,0.0,21.2442626953125,0.0,16.1763916015625,0.0,21.4423828125,0.0,14.5858154296875,0.0,16.2847900390625,0.0,18.5711669921875,0.0,23.7978515625,0.0,20.437744140625,0.0,20.456787109375,0.0,0.0,0.0,18.795001220703124,2.4689303484982226,5.0,1.2740423582565146,ZNF460_P1P2,TFPerturbSeq,False,5,2661
chr19:51904785-51905005,8.15576171875,0.0,9.114990234375,0.0,9.620361328125,0.0,6.1556396484375,0.0,8.2142333984375,0.0,9.9019775390625,0.0,8.6849365234375,0.0,9.86865234375,0.0,7.1195068359375,0.0,10.9013671875,0.0,9.93115234375,0.0,7.879150390625,0.0,13.1302490234375,0.0,6.568359375,0.0,11.5274658203125,0.0,9.3031005859375,0.0,8.641845703125,0.0,5.920166015625,0.0,7.722900390625,0.0,7.1236572265625,0.0,0.0,0.0,8.774273681640626,1.8347356962709385,5.0,0.9432111765212428,ZNF649_P1P2,TFPerturbSeq,False,6,1228
chr19:56120825-56121263,31.2451171875,0.0,29.0960693359375,0.0,29.3599853515625,0.0,36.8314208984375,0.0,30.3121337890625,0.0,28.2220458984375,0.0,29.6458740234375,0.0,30.392822265625,0.0,33.44287109375,0.0,27.81494140625,0.0,27.30908203125,0.0,31.3760986328125,0.0,26.3922119140625,0.0,36.0814208984375,0.0,28.0499267578125,0.0,27.9490966796875,0.0,29.705810546875,0.0,37.117431640625,0.0,34.0565185546875,0.0,34.302490234375,0.0,0.0,0.0,30.93516845703125,3.2845353732578495,5.0,1.490452485307043,ZNF787_P1P2,TFPerturbSeq,False,3,3270
chr19:57888774-57888976,7.3642578125,0.0,8.6593017578125,0.0,7.624267578125,0.0,5.1649169921875,0.0,7.6773681640625,0.0,8.9312744140625,0.0,7.6058349609375,0.0,8.131591796875,0.0,6.0731201171875,0.0,10.3553466796875,0.0,9.2225341796875,0.0,7.4124755859375,0.0,11.9488525390625,0.0,5.60400390625,0.0,9.494384765625,0.0,7.940673828125,0.0,8.034912109375,0.0,4.9017333984375,0.001,7.1551513671875,0.0,6.041015625,0.0,5e-05,0.00022360679774997898,7.76715087890625,1.7456787352337293,4.221848749616356,0.8902617415186374,ZNF814_P1P2,TFPerturbSeq,False,6,1537
chr16:3099047-3099236,35.573974609375,0.0,35.1090087890625,0.0,39.3409423828125,0.0,41.5963134765625,0.0,37.9598388671875,0.0,32.2000732421875,0.0,34.7403564453125,0.0,38.565673828125,0.0,39.0048828125,0.0,32.38720703125,0.0,35.1187744140625,0.0,37.390869140625,0.0,33.2279052734375,0.0,41.6644287109375,0.0,37.624755859375,0.0,35.95166015625,0.0,37.939453125,0.0,39.65869140625,0.0,36.7845458984375,0.0,39.189453125,0.0,0.0,0.0,37.0514404296875,2.742798838593605,5.0,1.5688050964855142,ZSCAN10_P1P2,TFPerturbSeq,False,5,1648
chr1:63367377-63367877,6.3731689453125,0.001,7.4715576171875,0.0,8.2822265625,0.0,5.0550537109375,0.0,7.14501953125,0.0,7.4619140625,0.0,6.9893798828125,0.0,7.9769287109375,0.0,5.9105224609375,0.001,8.507080078125,0.0,8.238525390625,0.0,6.0926513671875,0.0,10.7325439453125,0.0,5.457275390625,0.001,9.3363037109375,0.0,8.0081787109375,0.0,7.359130859375,0.0,4.2406005859375,0.001,6.17333984375,0.0,5.4796142578125,0.001,0.00025,0.00044426165831931924,7.11455078125,1.5611899316754678,3.585026652029182,0.8521474835653012,Element13,TF,True,8,1774
chr1:109466421-109467421,10.1680908203125,0.0,11.208251953125,0.0,9.97265625,0.0,7.520751953125,0.0,10.5433349609375,0.0,11.895263671875,0.0,10.6571044921875,0.0,10.6370849609375,0.0,8.7816162109375,0.0,13.502685546875,0.0,12.1402587890625,0.0,9.944580078125,0.0,14.7742919921875,0.0,7.6915283203125,0.0,10.8797607421875,0.0,10.5303955078125,0.0,10.6080322265625,0.0,7.59033203125,0.0,9.5762939453125,0.0,8.0960693359375,0.0,0.0,0.0,10.335919189453126,1.8862318659108763,5.0,1.0143491051680578,Element25,TimeDep,True,7,2094
chr1:156500693-156501193,5.80029296875,0.0,4.833740234375,0.0,5.2811279296875,0.0,8.349365234375,0.0,5.6534423828125,0.0,4.251953125,0.0,4.57373046875,0.0,5.1815185546875,0.0,6.81689453125,0.0,4.14892578125,0.0,4.746337890625,0.0,5.8560791015625,0.0,3.3778076171875,0.001,7.2132568359375,0.0,4.6953125,0.0,4.8294677734375,0.0,5.2518310546875,0.0,7.4337158203125,0.0,6.2652587890625,0.0,7.185302734375,0.0,5e-05,0.00022360679774997898,5.58726806640625,1.2795214916915585,4.221848749616356,0.7471995084763583,Element36,TF,True,7,4605
chr1:185046043-185046543,10.09375,0.0,8.845947265625,0.0,10.132080078125,0.0,13.1588134765625,0.0,9.655029296875,0.0,8.4805908203125,0.0,8.428466796875,0.0,9.6646728515625,0.0,10.90625,0.0,7.5675048828125,0.003,8.7255859375,0.0,10.1044921875,0.0,7.013427734375,0.002,12.6920166015625,0.0,9.299072265625,0.0,8.7716064453125,0.0,9.9500732421875,0.0,13.117919921875,0.0,11.0374755859375,0.0,12.4376220703125,0.0,0.00025,0.0007863975156570491,10.004119873046875,1.7715302383767195,3.585026652029182,1.0001788869659902,Element45,TF,True,7,998
chr1:201399289-201399789,7.983642578125,0.0,8.205810546875,0.0,7.7857666015625,0.0,6.2076416015625,0.0,7.645751953125,0.0,8.8038330078125,0.0,7.8150634765625,0.0,7.3079833984375,0.0,6.5654296875,0.0,8.9793701171875,0.0,9.4794921875,0.0,7.103271484375,0.0,9.340087890625,0.0,5.795166015625,0.002,7.383056640625,0.0,8.10107421875,0.0,8.4034423828125,0.0,5.60595703125,0.002,7.1361083984375,0.0,6.883056640625,0.0,0.0002,0.0006155870112510924,7.62655029296875,1.0940682966975395,3.677780705266081,0.8823281385428747,Element51,TimeDep,True,7,1227
chr1:229625399-229625899,8.367431640625,0.0,8.38818359375,0.0,6.48681640625,0.0,6.9305419921875,0.0,7.6163330078125,0.0,9.14599609375,0.0,7.9459228515625,0.0,7.2330322265625,0.0,7.16943359375,0.0,9.925048828125,0.0,8.134765625,0.0,7.7896728515625,0.0,9.858154296875,0.0,6.7679443359375,0.0,6.9150390625,0.0,7.03125,0.0,7.24853515625,0.0,7.94140625,0.0,8.65380859375,0.0,7.333251953125,0.0,0.0,0.0,7.84412841796875,0.9805860034552615,5.0,0.8945446949853795,Element76,TF,True,7,4448
chr10:21912566-21913066,5.448486328125,0.0,6.3330078125,0.0,6.6676025390625,0.0,3.8927001953125,0.003,5.9984130859375,0.0,6.716552734375,0.0,6.081787109375,0.0,6.982666015625,0.0,4.95849609375,0.0,8.211181640625,0.0,7.4246826171875,0.0,5.6107177734375,0.001,10.138916015625,0.0,3.994873046875,0.006,8.28173828125,0.0,6.4482421875,0.0,6.21337890625,0.0,3.7833251953125,0.004,4.9556884765625,0.002,4.3861083984375,0.002,0.0009000000000000001,0.0016827296120792612,6.12642822265625,1.6195466225265183,3.0409586076789066,0.7872073496754004,Element79,TF,True,8,1686
chr10:86662897-86663397,8.53369140625,0.001,9.4697265625,0.0,9.3494873046875,0.0,6.06201171875,0.004,9.2103271484375,0.0,10.4227294921875,0.0,9.762939453125,0.0,9.9508056640625,0.0,7.3804931640625,0.001,11.9857177734375,0.0,10.9814453125,0.0,8.3804931640625,0.0,13.70361328125,0.0,6.311279296875,0.002,10.480224609375,0.0,9.384521484375,0.0,9.4693603515625,0.0,6.23193359375,0.002,7.8497314453125,0.0,6.720458984375,0.0,0.0005,0.0010513149660756936,9.082049560546874,1.9808707149686897,3.2924298239020637,0.9581838675069541,Element86,TimeDep,True,7,996
chr10:101694467-101694967,13.2091064453125,0.0,14.09521484375,0.0,12.1845703125,0.0,10.455322265625,0.0,12.69091796875,0.0,14.3734130859375,0.0,13.211181640625,0.0,12.7264404296875,0.0,11.4393310546875,0.0,15.4423828125,0.0,15.11669921875,0.0,12.4522705078125,0.0,16.60595703125,0.0,10.528564453125,0.0,13.2125244140625,0.0,13.0389404296875,0.0,13.713623046875,0.0,9.6063232421875,0.0,12.4727783203125,0.0,11.5001220703125,0.0,0.0,0.0,12.9037841796875,1.734972365086347,5.0,1.1107170907142416,Element97,TimeDep,True,7,2436
chr10:101780568-101781568,9.7208251953125,0.0,10.385009765625,0.0,9.7215576171875,0.0,6.67138671875,0.0,9.27978515625,0.0,10.9921875,0.0,9.3828125,0.0,9.929443359375,0.0,7.50537109375,0.001,12.015869140625,0.0,11.0882568359375,0.0,8.6644287109375,0.0,13.0733642578125,0.0,7.077392578125,0.0,10.77490234375,0.0,9.938720703125,0.0,9.9365234375,0.0,6.638916015625,0.0,8.853515625,0.0,8.166015625,0.0,5e-05,0.00022360679774997898,9.490814208984375,1.7154443102777495,4.221848749616356,0.9773034717845946,Element102,TimeDep,True,6,1001
chr10:103350637-103351137,12.9813232421875,0.0,12.548583984375,0.0,15.473388671875,0.0,14.1746826171875,0.0,13.023681640625,0.0,11.4837646484375,0.0,11.286376953125,0.0,14.6190185546875,0.0,12.7620849609375,0.0,12.430908203125,0.0,12.7196044921875,0.0,12.7974853515625,0.0,15.341796875,0.0,14.9996337890625,0.0,15.1885986328125,0.0,12.405029296875,0.0,14.46826171875,0.0,11.36328125,0.0,13.7412109375,0.0,13.7601318359375,0.0,0.0,0.0,13.3784423828125,1.3334359739009554,5.0,1.1264055526001584,Element109,TF,True,6,1362
chr10:103396352-103396852,26.18017578125,0.0,27.523193359375,0.0,25.6612548828125,0.0,22.0029296875,0.0,25.7720947265625,0.0,27.7672119140625,0.0,26.1798095703125,0.0,26.7188720703125,0.0,24.1038818359375,0.0,30.664794921875,0.0,28.98095703125,0.0,25.6717529296875,0.0,32.6502685546875,0.0,22.105712890625,0.0,27.799072265625,0.0,26.2703857421875,0.0,26.78662109375,0.0,20.79150390625,0.0,24.12158203125,0.0,22.376220703125,0.0,0.0,0.0,26.006414794921874,2.9345970749162955,5.0,1.4150804851408085,Element112,TF,True,7,846
chr10:110567494-110567994,6.9478759765625,0.001,8.5498046875,0.0,6.71728515625,0.001,5.2850341796875,0.003,7.5509033203125,0.0,8.23046875,0.0,7.7054443359375,0.0,7.632080078125,0.001,6.525634765625,0.001,10.5537109375,0.0,9.0887451171875,0.0,7.6800537109375,0.0,11.849853515625,0.0,5.3941650390625,0.004,8.474609375,0.0,7.4378662109375,0.001,7.4378662109375,0.002,6.218994140625,0.001,6.788818359375,0.0,5.556396484375,0.004,0.00095,0.001316894273021107,7.581280517578125,1.6296288620773662,3.0177287669604316,0.8797425664169605,Element115,TimeDep,True,8,1122
chr10:110667825-110668325,7.2606201171875,0.0,8.113525390625,0.0,7.570068359375,0.0,5.8804931640625,0.0,7.937255859375,0.0,8.372802734375,0.0,7.0438232421875,0.001,8.43798828125,0.0,6.2686767578125,0.002,10.726806640625,0.0,9.012939453125,0.0,7.5382080078125,0.001,12.02392578125,0.0,5.8408203125,0.001,9.3873291015625,0.0,7.3768310546875,0.001,7.9921875,0.0,5.63818359375,0.005,7.3060302734375,0.0,6.179931640625,0.002,0.00065,0.0012258187382102497,7.79542236328125,1.6199496075483122,3.1804560644581312,0.8918396506439252,Element120,TimeDep,True,5,1049
chr11:45982949-45983449,7.6348876953125,0.0,8.75390625,0.0,9.327880859375,0.0,5.906005859375,0.0,8.60595703125,0.0,9.098876953125,0.0,8.386474609375,0.0,9.35888671875,0.0,6.9420166015625,0.0,10.789306640625,0.0,9.9813232421875,0.0,7.58349609375,0.0,12.7750244140625,0.0,5.9334716796875,0.0,10.337890625,0.0,9.0032958984375,0.0,8.676025390625,0.0,5.1976318359375,0.002,7.2095947265625,0.0,6.306884765625,0.0,0.0001,0.00044721359549995795,8.39044189453125,1.859762027274684,3.958607314841775,0.9237848341663342,Element127,TF,True,7,1627
chr11:46120984-46121484,7.21875,0.0,7.662841796875,0.0,7.842041015625,0.0,4.7967529296875,0.001,6.8125,0.0,8.4937744140625,0.0,7.705078125,0.0,7.68017578125,0.0,5.667724609375,0.0,9.5445556640625,0.0,8.9324951171875,0.0,6.284912109375,0.001,10.858642578125,0.0,5.090087890625,0.002,8.823486328125,0.0,7.6522216796875,0.0,7.7508544921875,0.0,4.533447265625,0.002,6.432373046875,0.0,5.5648193359375,0.002,0.0004,0.000753937034925052,7.267376708984375,1.6489171620675454,3.3872161432802645,0.8613776727008838,Element131,TF,True,5,1682
chr11:61752286-61752786,49.477294921875,0.0,52.0947265625,0.0,50.3394775390625,0.0,42.2271728515625,0.0,49.6226806640625,0.0,52.7320556640625,0.0,49.93017578125,0.0,51.109619140625,0.0,45.2559814453125,0.0,56.3272705078125,0.0,53.787353515625,0.0,48.513671875,0.0,59.71484375,0.0,43.44287109375,0.0,53.4627685546875,0.0,50.65087890625,0.0,50.325927734375,0.0,41.7783203125,0.0,46.76318359375,0.0,44.556640625,0.0,0.0,0.0,49.605645751953126,4.631793542887173,5.0,1.6955311075261732,Element148,TF,True,7,1726
